5039,2014-04-10 00:00:00,3,96,"a cuenta"
5027,2014-02-19 00:00:00,8,400,"a cuenta"
5027,2014-03-03 00:00:00,5,160,"cuatro dias mas"
5027,2014-03-10 00:00:00,5,200,"a cuenta"
5028,2014-02-25 00:00:00,8,56," a cuenta"
5066,2014-05-21 00:00:00,5,140,"parte de adiestramiento"
5074,2015-03-30 00:00:00,3,195,"A CUENTA"
5074,2015-12-28 00:00:00,3,340,"BONO 30"
5074,2016-03-09 00:00:00,3,340,"BONO 30"
5074,2017-05-08 00:00:00,8,195,"bono 15"
2361,2013-04-26 00:00:00,8,133," cuenta"
2361,2014-03-12 00:00:00,3,161.5800018310547,"bono 15"
2361,2014-07-05 00:00:00,3,224," A CUENTA"
2361,2014-09-20 00:00:00,3,195,"BONO 15"
2376,2007-07-20 00:00:00,8,,"Apertura cuenta cliente"
4656,2012-07-23 00:00:00,3,84,"salda"
4656,2014-07-01 00:00:00,3,63," a cuenta"
4656,2014-08-08 00:00:00,3,84,"A CUENTA"
4662,2012-07-20 00:00:00,3,48," A CUENTA"
5130,2014-08-09 00:00:00,8,84,"A CUENTA"
5136,2014-08-12 00:00:00,8,14,"A CUENTA"
5139,2014-08-13 00:00:00,3,70,"A CUENTA"
5141,2014-08-14 00:00:00,8,112,"A CUENTA"
5144,2014-08-14 00:00:00,8,154,"A CUENTA"
5149,2014-08-18 00:00:00,8,98," A CUENTA"
5156,2014-08-23 00:00:00,8,28,"A CUENTA"
5158,2014-08-26 00:00:00,8,126," A CUENTA"
5159,2014-08-31 00:00:00,8,130,"A CUENTA. MES DE SEPTIEMBRE PAGADO"
5159,2014-10-02 00:00:00,8,150," a cuenta mes octubre (faltan 10 )"
5016,2014-07-12 00:00:00,8,240,"julio"
5016,2014-09-13 00:00:00,8,350,"a cuenta faltan 130 € para septiembre"
5016,2014-10-11 00:00:00,8,300,"pagado Octubre faltan 70 €"
5016,2014-11-20 00:00:00,8,310,"pagado nbiviembre"
5016,2014-12-10 00:00:00,8,150,"parte diciembre"
5016,2015-01-24 00:00:00,8,150,"a cuenta"
5187,2014-10-05 00:00:00,8,200," A CUENTA"
5187,2014-12-09 00:00:00,8,120,"Mes de noviembre Iker"
5187,2015-01-06 00:00:00,8,120,"Diciembre"
5187,2015-02-07 00:00:00,8,135,"A CUENTA MES ENERO"
5187,2015-03-05 00:00:00,8,135," a cuenta"
5187,2015-04-06 00:00:00,8,140,"mes"
5088,2014-10-18 00:00:00,3,230," CUENTA"
5088,2014-12-13 00:00:00,3,240,"mes"
5088,2015-01-25 00:00:00,3,335,"cierre"
5096,2015-02-02 00:00:00,8,600," a cuenta Faltan 60"
4729,2014-07-07 00:00:00,3,340,"bono 30"
4729,2014-10-27 00:00:00,3,340,"bono 30"
4729,2014-10-27 00:00:00,9,150.39999389648438,"ajuste"
4729,2016-02-26 00:00:00,3,340,"bono 30"
5002,2014-10-29 00:00:00,3,195,"BONO 15"
5002,2014-12-24 00:00:00,8,28," a cuenta"
5002,2015-07-31 00:00:00,8,100,"FALTA PARTE POR ABONAR DE LA ESTANCIA"
5002,2016-07-30 00:00:00,8,240,"A CUENTA"
5008,2013-12-29 00:00:00,8,28,"A CUENTA"
5010,2013-12-30 00:00:00,8,42," a cuenta"
5016,2014-01-09 00:00:00,8,200,"ADELANTO ENERO"
5159,2014-11-06 00:00:00,8,140,"130 mes y 10 deuda"
5159,2015-01-15 00:00:00,8,130,"a cuenta"
5159,2015-02-12 00:00:00,8,130,"A CUENTA"
5159,2015-03-12 00:00:00,8,130,"a cuenta"
4924,2014-08-14 00:00:00,3,225,"A CUENTA"
4924,2015-03-28 00:00:00,8,131.94000244140625,"a cuenta"
4928,2013-09-09 00:00:00,9,,"debe 100 € del verano 2013"
4928,2015-09-10 00:00:00,9,100,"CUADRAR"
4946,2013-08-23 00:00:00,8,48," A CUENTA"
4957,2013-09-16 00:00:00,8,42," CUENTA"
4458,2014-12-02 00:00:00,5,480,"diciembre y enero CAO"
4458,2015-02-05 00:00:00,5,352,"A CUENTA"
4458,2015-03-16 00:00:00,5,800,"FACTURA RONI (320) Y CAO"
4458,2016-02-23 00:00:00,5,1440,"PAGADO HASTA FEBRERO 2016"
5188,2014-10-08 00:00:00,3,42," A CUENTA"
5191,2015-07-24 00:00:00,3,400,"A CUENTA ADIESTRAMIENTO"
5194,2014-10-17 00:00:00,8,42,"A CUENTA"
5204,2015-05-31 00:00:00,8,112,"a cuenta"
5221,2014-12-23 00:00:00,8,90," A CUENTA"
5222,2014-12-23 00:00:00,8,240,"A CURENTA"
5231,2015-09-08 00:00:00,9,70,"cuadrar"
3495,2015-02-20 00:00:00,3,238,"paga estancia anterior y esta"
3495,2015-06-06 00:00:00,3,42," a cuenta"
3495,2015-12-29 00:00:00,3,340,"bono 30"
3495,2016-03-18 00:00:00,3,340,"A CUENTA"
4258,2015-01-07 00:00:00,3,340,"bono 30"
4258,2015-03-13 00:00:00,9,19,"CUADRA"
4258,2015-03-24 00:00:00,3,340,"BONO 30"
4258,2015-05-13 00:00:00,3,340,"BONO 30"
4258,2015-07-22 00:00:00,3,340,"bono 30"
4258,2015-08-17 00:00:00,9,99.4000015258789,"cuadrar"
5016,2015-02-13 00:00:00,8,150,"A CUENTA"
5016,2015-03-14 00:00:00,8,150," a cuenta"
5016,2015-04-29 00:00:00,8,150,"A CUENTA"
5249,2015-02-20 00:00:00,8,42,"A cuenta"
5255,2015-04-30 00:00:00,5,650,"A CUENTA"
5259,2015-03-29 00:00:00,8,360,"A CUENTA"
5259,2015-09-16 00:00:00,8,240,"a cuenta"
5159,2015-04-13 00:00:00,8,130,"a cuenta"
5159,2015-05-20 00:00:00,8,130,"a cuenta"
5159,2015-09-14 00:00:00,8,130,"a cuenta"
5159,2015-10-13 00:00:00,8,130,"A CUENTA"
5159,2015-11-05 00:00:00,8,130,"A CUENTA"
5159,2015-12-14 00:00:00,8,130,"DICIEMBRE"
5187,2015-05-05 00:00:00,8,135,"a cuenta"
5187,2015-06-06 00:00:00,8,135,"a cuenta"
5187,2015-07-06 00:00:00,8,140,"A CUENTA"
5187,2015-08-05 00:00:00,8,130,"POR MES"
5187,2015-09-07 00:00:00,8,135,"a cuenta"
5187,2015-10-19 00:00:00,8,270,"dos meses"
5316,2015-06-19 00:00:00,8,42," A CUENTA"
5318,2015-06-22 00:00:00,8,50,"a cuenta"
5321,2015-08-02 00:00:00,8,150,"julio liquidado"
5321,2015-08-30 00:00:00,8,210,"a cuenta"
5321,2015-10-04 00:00:00,8,240,"a cuenta"
5321,2015-11-01 00:00:00,8,210,"cuenta mes"
5343,2015-07-16 00:00:00,3,240,"mes hasta 16 de agosto"
5343,2015-08-14 00:00:00,3,240,"Agosto"
5343,2015-09-15 00:00:00,3,200,"mensualidad"
5343,2015-10-15 00:00:00,3,200,"a cuenta"
5342,2015-07-21 00:00:00,8,70,"A CUENTA"
5342,2015-07-28 00:00:00,3,98,"A CUENTA"
4803,2015-06-13 00:00:00,3,112,"A CUENTA"
4803,2015-07-31 00:00:00,3,152,"DOS ESTANCIAS EN AGOSTO"
5041,2014-04-11 00:00:00,8,100,"A CUENTA"
5041,2014-04-22 00:00:00,3,54,"a cuenta"
5043,2015-08-27 00:00:00,3,210,"a cuenta"
5053,2014-09-25 00:00:00,3,56," a cuenta"
5322,2015-07-02 00:00:00,8,12,"Entrega de Reserva 12437"
5333,2015-07-11 00:00:00,8,14,"cuadrar"
5333,2015-07-11 00:00:00,9,,"a cuenta"
5333,2015-09-08 00:00:00,9,14,"cuadrar"
5340,2015-07-15 00:00:00,8,250," A CUENTA"
5341,2016-05-28 00:00:00,8,14,"a cuenta"
4594,2012-04-04 00:00:00,8,51," a cuenta"
4612,2015-06-18 00:00:00,8,28," A CUENTA"
4613,2012-05-17 00:00:00,8,50,"a cuenta"
4614,2012-05-23 00:00:00,8,150," A CUENTA"
5365,2015-09-08 00:00:00,9,112,"cuadrar"
5367,2015-09-06 00:00:00,3,56,"RESIDENCIA A CUENTA"
5374,2016-08-05 00:00:00,3,45,"A CUENTA"
5381,2016-06-28 00:00:00,9,5,"debe 5 euroa"
5392,2019-08-15 00:00:00,8,288,"A CUIENTA"
5396,2015-08-24 00:00:00,8,200,"A CUENTA"
5402,2015-08-31 00:00:00,3,105,"A CUENTA"
4258,2015-09-09 00:00:00,9,0.009999999776482582,"cuadrar"
4258,2015-10-02 00:00:00,3,340,"bono 30"
4258,2016-04-14 00:00:00,3,340,"a cuenta"
4258,2016-04-14 00:00:00,9,21.600000381469727,"a cuenta"
4258,2016-07-09 00:00:00,3,340,"BONO 30"
4258,2016-09-28 00:00:00,3,340,"bono 30"
5259,2015-10-09 00:00:00,8,270,"RESIDENCIA CACHORROS TECKEL, SNAUZER Y LABRADOR"
5259,2015-10-26 00:00:00,8,150,"a cuenta"
5259,2015-12-12 00:00:00,8,330,"a cuenta"
5259,2016-02-11 00:00:00,8,690,"a cuenta"
5162,2014-09-03 00:00:00,3,56," A CUENTA"
5175,2014-09-22 00:00:00,3,140," a cuenta"
5175,2014-10-25 00:00:00,8,300,"a cuenta"
5184,2015-09-11 00:00:00,3,154,"A CUENTA"
5410,2015-09-22 00:00:00,5,240,"a cuenta"
5410,2015-10-22 00:00:00,5,250,"a cuenta"
5410,2015-11-03 00:00:00,5,300,"a cuenta"
5410,2015-12-28 00:00:00,8,350,"a cuenta"
5410,2016-01-19 00:00:00,5,350,"a cuenta"
5410,2016-03-28 00:00:00,8,1950,"a cuenta"
135,2015-03-18 00:00:00,8,300,"a cuenta"
135,2015-11-17 00:00:00,8,0.03999999910593033,"a cuenta"
135,2015-12-15 00:00:00,8,300,"mes de17/11 al 17/12"
135,2016-01-19 00:00:00,8,300,"a cuenta"
135,2016-02-22 00:00:00,8,300,"A CUENTA"
135,2016-11-07 00:00:00,8,300.1600036621094,"a cuenta"
5321,2015-11-29 00:00:00,8,210,"mes"
5321,2015-12-27 00:00:00,8,234," A CUENRA"
5321,2016-01-03 00:00:00,8,266,"A CUENTA"
5321,2016-08-28 00:00:00,8,80,"A CUENTA"
5321,2016-09-30 00:00:00,8,240," CUENTA MES SEPTEIMBRE"
5321,2016-11-04 00:00:00,8,240,"MES OCTUBRE"
5419,2015-10-06 00:00:00,3,240,"Entrega de Reserva 12798"
5419,2015-11-13 00:00:00,8,95,"a cuenta"
5427,2015-10-13 00:00:00,8,240,"MES"
5427,2015-11-20 00:00:00,8,240,"mes"
5187,2015-12-07 00:00:00,8,135,"a cuenta"
5187,2016-01-04 00:00:00,8,135,"A CUENTA"
5187,2016-02-05 00:00:00,8,135,"a cuenta"
5187,2016-04-05 00:00:00,8,135,"a cuent"
5187,2016-05-04 00:00:00,8,135,"a cuenta"
5187,2016-06-06 00:00:00,8,135,"a cuenta"
5343,2015-11-12 00:00:00,3,200,"a cuenta"
5343,2015-12-19 00:00:00,3,200,"mes"
5343,2016-01-09 00:00:00,3,200,"A CUENTA"
5343,2016-02-17 00:00:00,3,200,"a cuenta"
5159,2016-01-15 00:00:00,8,130,"A cuenta"
5159,2016-02-15 00:00:00,8,130,"A CUENTA"
5159,2016-03-15 00:00:00,8,100,"faltan 30"
5159,2016-04-14 00:00:00,8,130,"a cuenta"
3452,2015-06-07 00:00:00,3,238.39999389648438,"bo9no 30"
3452,2015-10-20 00:00:00,3,340,"bono 30"
3452,2016-03-24 00:00:00,3,340,"BONO 30"
3452,2016-06-22 00:00:00,3,340,"bono 30"
5489,2016-03-23 00:00:00,8,56,"a cuenta"
5506,2016-04-27 00:00:00,8,224,"residencia"
5508,2016-04-16 00:00:00,8,28,"a cuenta"
5509,2016-04-20 00:00:00,8,42,"a cuenta"
5524,2016-09-22 00:00:00,3,90,"a cuenta"
5264,2015-03-23 00:00:00,8,435,"a cuenta"
5266,2015-03-26 00:00:00,3,154," A CUENTA"
5266,2019-12-21 00:00:00,3,48,"A CUENTA"
5288,2015-04-25 00:00:00,3,44,"A CUENTA"
5293,2016-04-04 00:00:00,3,28," a cuneta"
5293,2019-04-12 00:00:00,3,360,"BONO 30"
5293,2020-01-14 00:00:00,3,360,"bono 30"
5343,2016-03-30 00:00:00,3,200,"a cuenta"
5343,2016-04-28 00:00:00,3,200,"A CUENTA"
5343,2016-05-29 00:00:00,3,200,"a cuenta"
5343,2016-06-27 00:00:00,3,200,"a cuenta"
5343,2016-07-27 00:00:00,3,200,"a cuenta"
5343,2016-08-28 00:00:00,3,200,"A CUENTA"
5346,2015-07-19 00:00:00,8,42,"a cuenta"
5259,2016-04-27 00:00:00,8,300,"a cuenta"
5259,2016-04-29 00:00:00,8,90,"LUZ"
5259,2016-05-23 00:00:00,8,200,"a cuenta"
5259,2016-05-30 00:00:00,8,100,"a cuenta"
5259,2016-06-22 00:00:00,8,185,"a cuenta"
5259,2016-11-26 00:00:00,8,390,"A CUENTA"
5259,2016-02-16 00:00:00,8,445,"a cuenta"
5259,2016-02-27 00:00:00,8,245,"a cuenta"
5259,2016-03-21 00:00:00,8,350,"a cuenta"
5259,2016-03-30 00:00:00,8,180,"a cuenta"
5259,2016-04-07 00:00:00,8,100,"a cuenta"
5536,2016-07-04 00:00:00,3,210,"a cuenta"
5550,2016-07-19 00:00:00,3,240,"a cuenta"
5555,2016-07-15 00:00:00,8,220,"a cuenta"
5559,2016-07-19 00:00:00,8,44,"A CUENTA"
4729,2016-02-26 00:00:00,9,82.30000305175781,"cuadre"
4729,2016-07-30 00:00:00,8,340,"bono 30"
4729,2016-10-15 00:00:00,3,340,"bono 30"
4729,2016-10-15 00:00:00,9,24.899999618530273,"cuadrar"
5187,2016-07-05 00:00:00,8,135,"a cuenta"
5187,2016-08-04 00:00:00,8,135,"A CUENTA"
5187,2016-10-12 00:00:00,8,135,"a cuenta"
5187,2016-11-08 00:00:00,8,135,"a cuenta"
5187,2016-12-06 00:00:00,8,135,"a cuenta"
5187,2017-01-04 00:00:00,8,135,"a cuenta"
5588,2016-07-31 00:00:00,8,30,"A CUENTA"
5618,2016-08-26 00:00:00,8,101,"a cuenta"
5633,2016-08-25 00:00:00,3,128,"A CUENTA"
5635,2016-09-07 00:00:00,3,180,"a cuenta"
3495,2016-10-22 00:00:00,9,5.400000095367432,"cuadrar"
3495,2017-03-06 00:00:00,3,340,"bono 30"
3495,2017-06-19 00:00:00,9,16.899999618530273,"cuadrar"
3495,2017-10-27 00:00:00,8,340,"bopo 30"
5427,2016-11-06 00:00:00,8,235.6999969482422,"a cuenta mes"
5427,2016-12-07 00:00:00,8,240,"A CUENTA PAGADO DICIEMBRE"
5427,2017-01-13 00:00:00,8,250,"mes y baño"
5427,2017-02-21 00:00:00,8,250,"mes y baño"
5683,2016-11-08 00:00:00,8,240,"mensualidad"
5683,2016-12-10 00:00:00,8,240,"mes"
5683,2017-01-05 00:00:00,8,250,"mensualidad"
5683,2017-01-05 00:00:00,9,2020,"cuadrar"
4258,2016-09-28 00:00:00,9,42.79999923706055,"cuadrar"
4258,2016-12-20 00:00:00,9,13.800000190734863,"cuadrar"
4258,2016-12-26 00:00:00,3,340,"A CUENTA"
4258,2016-12-26 00:00:00,9,45.20000076293945,"CUADRAR"
4258,2017-03-18 00:00:00,3,340,"BONO 30"
4258,2017-05-11 00:00:00,9,24.8799991607666,"cuadrar"
5321,2016-12-04 00:00:00,8,240,"A CUENTA"
5321,2016-12-31 00:00:00,8,240,"MENSUALIDAD"
5321,2017-02-05 00:00:00,8,240,"a cuenta"
5321,2017-03-04 00:00:00,8,240,"a cuenta"
5321,2017-04-01 00:00:00,8,240,"mes "
5321,2017-05-01 00:00:00,8,240,"a cuenta"
5635,2016-11-03 00:00:00,8,100,"a cuenta"
5635,2016-11-10 00:00:00,8,500,"a cuenta"
5643,2017-02-21 00:00:00,3,195,"Bono 15"
5673,2017-12-24 00:00:00,9,,"a cuenta"
5679,2017-01-26 00:00:00,8,45,"SESION 1"
5679,2017-02-01 00:00:00,8,45,"SESION 2"
5679,2017-02-08 00:00:00,3,45,"SESION 3"
5679,2017-02-15 00:00:00,8,45,"Sesion 4"
5679,2017-02-22 00:00:00,8,45,"SESION 5"
5679,2017-03-01 00:00:00,8,45,"Sesion 6"
5187,2017-02-06 00:00:00,8,135,"a cuenta"
5187,2017-03-04 00:00:00,8,135,"Mes"
5187,2017-04-04 00:00:00,8,135,"a cuenta"
5187,2017-05-05 00:00:00,8,240,"MES"
5187,2017-06-06 00:00:00,8,135,"a cuenta"
5187,2017-07-05 00:00:00,8,135,"a cuenta"
5187,2017-08-07 00:00:00,8,135,"a cuenta"
5679,2017-03-07 00:00:00,8,45,"SESION 7"
5679,2017-03-08 00:00:00,8,45,"sesion 8"
5682,2016-12-29 00:00:00,8,150,"mes de Enero"
5682,2017-01-30 00:00:00,8,150,"A CUENTA"
5682,2017-03-01 00:00:00,8,150,"MES"
5682,2017-03-31 00:00:00,8,150,"a cuenta"
4458,2016-11-18 00:00:00,5,900,"a cuenta"
4458,2017-03-12 00:00:00,5,900,"a cuenta"
4461,2011-08-04 00:00:00,8,68,"A CUENTA"
4462,2011-08-05 00:00:00,8,100,"A CUENTA"
5740,2017-01-05 00:00:00,8,15,"a cuenta"
5746,2017-02-13 00:00:00,8,100,"a cuenta"
5746,2017-08-31 00:00:00,8,100,"a cuenta"
5749,2017-05-16 00:00:00,8,60,"a cuenta"
5749,2017-07-21 00:00:00,3,45,"A CUENTA"
5749,2018-04-29 00:00:00,8,90,"A CUENTA"
5683,2017-03-15 00:00:00,8,650,"pagado marzo y castracion"
5683,2017-03-21 00:00:00,9,45,"Sesion 1 no pagada"
5683,2017-03-28 00:00:00,9,45,"2 sesion adiestramiento"
5683,2017-04-28 00:00:00,9,90,"SESION 3 Y 4"
5427,2017-03-05 00:00:00,8,240,"a cuenta"
5427,2017-04-07 00:00:00,8,240,"mes"
5427,2017-05-06 00:00:00,8,200," mes"
5427,2017-06-03 00:00:00,8,200,"mensualidad"
5683,2017-05-04 00:00:00,8,730,"liuidacion. Veterinario, pienso, Raposo erc"
5698,2017-03-27 00:00:00,3,45,"a cuenta"
5704,2016-12-17 00:00:00,8,150,"MENSUALIDAD"
5704,2017-01-14 00:00:00,8,300,"a cuenta de freedown y orion"
5704,2019-10-19 00:00:00,8,300,"septiembre"
5730,2021-05-31 00:00:00,8,34,"a cuenta"
5735,2017-07-07 00:00:00,3,45,"A CUENTA"
5074,2017-05-08 00:00:00,9,12.600000381469727,"cuadrar"
5074,2019-01-27 00:00:00,3,360,"bono 30"
5074,2019-10-13 00:00:00,3,200,"a cuenta"
5074,2019-10-13 00:00:00,8,193,"a cuenta"
5682,2017-04-27 00:00:00,8,150,"Mayo"
5682,2017-05-30 00:00:00,8,150,"a cuenta"
5682,2017-06-29 00:00:00,8,150,"29/06/2017"
5682,2017-08-01 00:00:00,8,150,"AGOSTO"
5682,2017-09-11 00:00:00,8,150,"septiembre"
5682,2017-10-06 00:00:00,8,150,"octubre"
5321,2017-06-04 00:00:00,8,240,"mes"
5321,2017-07-02 00:00:00,8,120,"A CUENTA"
5321,2017-07-04 00:00:00,8,120,"total mes"
5321,2017-08-07 00:00:00,8,120,"a cuenta"
5321,2017-10-07 00:00:00,8,240,"a cuenta"
5321,2017-11-11 00:00:00,8,240,"a cuenta"
5812,2017-04-24 00:00:00,8,75,"a cuenta"
5812,2017-07-07 00:00:00,3,120,"SALDA CUENTA 7/7"
5812,2017-08-18 00:00:00,8,45,"a cuenta"
5812,2018-08-23 00:00:00,3,19,"A CUENTA"
4729,2017-05-24 00:00:00,3,340,"bono 30"
4729,2017-07-25 00:00:00,3,340,"A CUENTA"
4729,2017-10-21 00:00:00,3,340,"BONO 30"
4729,2018-05-13 00:00:00,3,360,"bono 30"
4258,2017-06-03 00:00:00,3,340,"BANO 30"
4258,2017-07-31 00:00:00,3,340,"BONA 30"
4258,2017-10-10 00:00:00,3,340,"BONO 30"
4258,2017-10-10 00:00:00,9,26.899999618530273,"SIN CARGO"
4812,2017-08-12 00:00:00,8,340,"BONO 30"
4812,2017-12-24 00:00:00,8,240,"BONO 30"
4816,2013-06-01 00:00:00,8,300,"MENSUALIDAD"
4824,2013-12-16 00:00:00,8,6,"DEBE 6 13/12/2013"
4827,2013-06-24 00:00:00,8,340,"bono 30"
5829,2017-08-02 00:00:00,8,700," ACUENTA DEL jACK rUSSEL"
5831,2017-05-14 00:00:00,8,75,"A CUENTA"
5860,2017-06-24 00:00:00,8,32,"A CUENTA"
5860,2017-10-06 00:00:00,8,45,"a cuenta"
3452,2016-10-27 00:00:00,3,340,"BONO 30"
3452,2017-04-11 00:00:00,3,340,"BONO 30"
3452,2017-08-29 00:00:00,8,340,"Bono 30"
3452,2018-01-09 00:00:00,3,323,"bono"
5559,2016-09-23 00:00:00,8,66,"a cuenta"
5559,2017-08-29 00:00:00,8,72,"a cuenta"
5559,2018-04-07 00:00:00,8,90,"A CUENTA"
5559,2019-08-19 00:00:00,8,110,"a cuenta"
5573,2016-07-24 00:00:00,8,45,"A CUENTA"
5574,2016-07-26 00:00:00,5,60,"A CUENTA"
5578,2019-06-25 00:00:00,8,,"a cuenta"
5427,2017-07-20 00:00:00,8,400,"JULIO Y AGOSTO"
5427,2017-09-10 00:00:00,8,190,"a cuenta"
5427,2017-09-19 00:00:00,8,10,"a cuenta"
5427,2017-10-10 00:00:00,8,200,"mensualidad"
5972,2017-09-01 00:00:00,8,72,"a cuenta"
5974,2017-12-24 00:00:00,8,150,"a cuenta"
5983,2017-09-11 00:00:00,8,100,"a cuenta"
5985,2017-10-09 00:00:00,3,340,"BONO 30"
4796,2013-03-22 00:00:00,8,48,"A CUENTA"
4802,2017-09-14 00:00:00,3,315,"a cuenta"
4802,2017-10-08 00:00:00,5,315,"a cuenta"
4802,2017-11-02 00:00:00,5,476,"A CUENTA"
4803,2014-12-31 00:00:00,3,104,"A CUENTA"
4803,2015-03-18 00:00:00,8,24,"a cuenta"
5862,2017-10-16 00:00:00,8,195,"Bono 15"
5862,2018-01-04 00:00:00,3,340,"bono 30"
5929,2017-08-25 00:00:00,8,60,"A CUENTA"
5932,2017-08-09 00:00:00,8,45,"A CUENTA"
5996,2017-10-30 00:00:00,8,45,"a cuenta"
5996,2017-11-10 00:00:00,8,45,"A CUENTA"
5999,2017-10-16 00:00:00,8,300,"a cuenta"
5999,2017-11-07 00:00:00,8,200,"A CUENTA"
6000,2018-05-11 00:00:00,3,75,"A CUENTA"
6002,2018-10-14 00:00:00,8,360,"bono 30"
6002,2019-01-26 00:00:00,9,11,"a cuenta"
6006,2017-10-27 00:00:00,3,72,"A CUENTA"
6016,2017-11-11 00:00:00,3,30,"A CUENTA"
6017,2017-11-24 00:00:00,5,100,"a cuenta"
6017,2017-12-26 00:00:00,5,360,"A CUENTA"
5682,2017-11-01 00:00:00,8,150,"mes noviembre"
5682,2017-12-05 00:00:00,8,150," diciembre"
5682,2018-01-03 00:00:00,8,150,"Enero"
5682,2018-02-02 00:00:00,8,150,"fEBRERO"
5682,2018-03-04 00:00:00,8,150,"Marzo"
5682,2018-05-04 00:00:00,8,150,"MAYO 2018"
5427,2017-11-11 00:00:00,8,200,"a cuenta"
5427,2017-12-06 00:00:00,8,200,"a cuenta"
5427,2018-01-28 00:00:00,8,200,"A CUENTA"
5427,2018-03-09 00:00:00,8,200,"A CUENTA"
135,2006-11-11 00:00:00,8,68,"a cuenta"
135,2011-01-05 00:00:00,8,450,"PAGADO ENERO COMPLETO"
135,2011-02-01 00:00:00,8,250,"a cuenta"
135,2011-11-29 00:00:00,8,265,"del 14/10 al 14/11"
6020,2017-11-19 00:00:00,8,30,"A CUENTA"
6026,2017-12-08 00:00:00,3,45,"a cuenta"
6026,2019-05-24 00:00:00,8,64,"a cuenta"
6034,2018-01-02 00:00:00,8,105,"mes de diciembre"
6034,2018-01-09 00:00:00,3,60,"a cuenta"
5985,2017-11-18 00:00:00,3,340,"bono 30"
5985,2017-12-16 00:00:00,9,83.30000305175781,"CUADRE"
5985,2017-12-24 00:00:00,3,340,"BONO 30"
5985,2018-01-26 00:00:00,3,360,"bono 30"
135,2017-01-26 00:00:00,2,300,"a cuenta"
135,2018-01-19 00:00:00,2,300,"A CUENTA"
135,2018-02-20 00:00:00,8,300,"a cuenta"
6034,2018-01-16 00:00:00,8,60,"HASTA EL 15/1"
6034,2018-01-29 00:00:00,3,120,"a cuenta"
6034,2018-02-12 00:00:00,3,120,"a cuenta"
6034,2018-03-12 00:00:00,3,120,"a cuentas"
6061,2018-01-12 00:00:00,8,95,"a cuenta"
6075,2018-03-12 00:00:00,8,500,"PAGO EL 9/2/20108"
6075,2018-04-09 00:00:00,8,480,"a cuenta"
6075,2020-06-08 00:00:00,8,400,"pagado hasta 6/6/2020"
6125,2018-04-27 00:00:00,8,90,"a cuenta"
6125,2019-07-28 00:00:00,8,48,"a cuenta"
4258,2017-12-03 00:00:00,3,340,"BONO 30"
4258,2018-02-07 00:00:00,3,360,"BONO 30"
4258,2018-03-29 00:00:00,3,360,"bono 30"
4258,2018-03-29 00:00:00,9,107,"sin cargo"
4258,2018-05-21 00:00:00,3,360,"A CUENTA"
4258,2018-11-09 00:00:00,3,347,"BONO 30"
6034,2018-03-26 00:00:00,3,120,"A CUENTA"
6034,2018-04-02 00:00:00,3,60,"a cuenta"
6034,2018-04-30 00:00:00,3,120,"a cuenta"
6034,2018-06-11 00:00:00,3,140,"a cuenta"
5985,2018-02-26 00:00:00,3,360,"A CUENTA"
5985,2018-03-26 00:00:00,3,360,"a cuenta"
5985,2018-05-04 00:00:00,3,360,"hasta el 26/5"
5996,2017-10-21 00:00:00,8,60,"A CUENTA"
5427,2018-05-02 00:00:00,8,200,"a cuenta"
5427,2018-06-08 00:00:00,8,200,"JUNIO"
5427,2018-07-27 00:00:00,8,400,"JULIO Y AGOSTO"
5427,2018-11-11 00:00:00,8,200,"NOVIEMBRE"
3495,2018-06-25 00:00:00,3,210,"BONO 15"
3498,2008-07-23 00:00:00,8,135,"Entrega a cuenta"
3508,2008-08-14 00:00:00,8,500,"1º Plazo adiestramiento Tara"
3521,2008-09-02 00:00:00,5,351,"Liquidado hasta el 1 de Septiembre"
5682,2018-06-08 00:00:00,8,150,"A CUENTA"
5682,2018-07-06 00:00:00,8,150,"MES DE JULIO"
5682,2018-08-07 00:00:00,8,150,"agosto"
5682,2018-09-11 00:00:00,8,150,"Septiembre"
5682,2018-10-02 00:00:00,8,150,"octubre"
5682,2018-10-30 00:00:00,8,150,"noviembre"
6034,2018-07-09 00:00:00,8,120,"a cuenta"
6034,2018-08-04 00:00:00,3,120,"a cuenta"
6034,2018-10-04 00:00:00,3,120,"A cuenta"
6034,2018-12-17 00:00:00,8,250,"nov y dic"
6139,2018-05-06 00:00:00,8,30,"a cuenta"
6156,2018-06-13 00:00:00,8,400,"50 % residencia"
6156,2018-09-11 00:00:00,8,500,"a cuenta"
6197,2018-07-25 00:00:00,3,80,"a cuenta"
6223,2021-11-08 00:00:00,8,144,"a cuenta"
6255,2019-07-27 00:00:00,8,234,"a cuenta"
3452,2018-05-29 00:00:00,3,360,"bono 30"
3452,2018-05-29 00:00:00,9,49.29999923706055,"cuadrar"
3452,2018-09-14 00:00:00,8,360,"BONO 30"
3452,2019-11-07 00:00:00,8,360,"BONO 30"
3452,2019-12-22 00:00:00,8,360,"bono 30"
3452,2020-12-18 00:00:00,8,225,"bono 15"
3454,2008-06-30 00:00:00,8,300,"A CUENTA ADELANTADO"
6284,2018-09-29 00:00:00,8,150,"septiembre"
6284,2018-11-04 00:00:00,8,340,"a cuenta"
6288,2018-11-12 00:00:00,3,360,"bono 30"
6288,2019-02-22 00:00:00,3,387,"bono 30"
6288,2020-11-25 00:00:00,3,390,"bono 30"
6293,2018-09-28 00:00:00,8,200,"a cuenta"
